         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
23.02.2024 00:00:00;   -5.21;    18.2;    -5.1;    -5.2;  19.988;   999.2;    21.9
23.02.2024 00:01:00;   -5.20;    18.2;    -5.0;    -5.2;  19.987;   999.2;    20.6
23.02.2024 00:02:00;   -5.16;    18.2;    -4.8;    -5.1;  19.987;   999.3;    20.6
23.02.2024 00:03:00;   -5.19;    18.2;    -4.9;    -5.1;  19.987;   999.2;    21.4
23.02.2024 00:04:00;   -5.32;    18.2;    -5.2;    -5.3;  19.987;   999.2;    20.8
23.02.2024 00:05:00;   -5.36;    18.2;    -5.1;    -5.4;  19.987;   999.2;    20.5
23.02.2024 00:06:00;   -5.40;    18.2;    -5.2;    -5.4;  19.987;   999.2;    21.2
23.02.2024 00:07:00;   -5.34;    18.2;    -5.0;    -5.4;  19.987;   999.2;    20.7
23.02.2024 00:08:00;   -5.29;    18.2;    -4.9;    -5.4;  19.987;   999.2;    20.3
23.02.2024 00:09:00;   -5.25;    18.2;    -5.0;    -5.4;  19.987;   999.2;    19.9
23.02.2024 00:10:00;   -5.19;    18.2;    -4.8;    -5.3;  19.988;   999.2;    20.3
23.02.2024 00:11:00;   -5.16;    18.2;    -4.7;    -5.3;  19.987;   999.2;    20.2
23.02.2024 00:12:00;   -5.03;    18.2;    -4.6;    -5.2;  19.988;   999.2;    20.4
23.02.2024 00:13:00;   -4.93;    18.2;    -4.5;    -5.0;  19.988;   999.2;    20.7
23.02.2024 00:14:00;   -4.81;    18.2;    -4.4;    -4.9;  19.988;   999.2;    20.7
23.02.2024 00:15:00;   -4.73;    18.2;    -4.4;    -4.8;  19.988;   999.2;    21.9
23.02.2024 00:16:00;   -4.68;    18.2;    -4.4;    -4.7;  19.987;   999.3;    21.2
23.02.2024 00:17:00;   -4.62;    18.2;    -4.4;    -4.7;  19.988;   999.2;    20.8
23.02.2024 00:18:00;   -4.60;    18.2;    -4.3;    -4.6;  19.987;   999.2;    20.8
23.02.2024 00:19:00;   -4.61;    18.2;    -4.4;    -4.6;  19.988;   999.2;    21.8
23.02.2024 00:20:00;   -4.62;    18.3;    -4.4;    -4.6;  19.987;   999.2;    22.2
23.02.2024 00:21:00;   -4.63;    18.2;    -4.3;    -4.6;  19.988;   999.2;    21.2
23.02.2024 00:22:00;   -4.61;    18.2;    -4.1;    -4.6;  19.988;   999.2;    20.7
23.02.2024 00:23:00;   -4.58;    18.2;    -4.1;    -4.6;  19.988;   999.2;    20.4
23.02.2024 00:24:00;   -4.55;    18.2;    -4.2;    -4.5;  19.988;   999.2;    20.6
23.02.2024 00:25:00;   -4.60;    18.2;    -4.2;    -4.5;  19.987;   999.2;    20.4
23.02.2024 00:26:00;   -4.62;    18.2;    -4.3;    -4.6;  19.988;   999.2;    20.6
23.02.2024 00:27:00;   -4.61;    18.2;    -4.2;    -4.6;  19.987;   999.2;    20.7
23.02.2024 00:28:00;   -4.62;    18.2;    -4.3;    -4.6;  19.987;   999.2;    20.6
23.02.2024 00:29:00;   -4.62;    18.2;    -4.3;    -4.6;  19.988;   999.2;    20.8
23.02.2024 00:30:00;   -4.61;    18.2;    -4.4;    -4.6;  19.987;   999.2;    21.8
23.02.2024 00:31:00;   -4.55;    18.2;    -4.3;    -4.6;  19.987;   999.2;    22.1
23.02.2024 00:32:00;   -4.54;    18.2;    -4.3;    -4.5;  19.987;   999.2;    21.5
23.02.2024 00:33:00;   -4.51;    18.2;    -4.3;    -4.5;  19.988;   999.2;    22.0
23.02.2024 00:34:00;   -4.47;    18.2;    -4.2;    -4.5;  19.987;   999.2;    21.0
23.02.2024 00:35:00;   -4.46;    18.2;    -4.3;    -4.5;  19.988;   999.2;    21.5
23.02.2024 00:36:00;   -4.43;    18.2;    -4.3;    -4.5;  19.987;   999.2;    21.4
23.02.2024 00:37:00;   -4.41;    18.2;    -4.1;    -4.4;  19.987;   999.2;    20.5
23.02.2024 00:38:00;   -4.34;    18.2;    -3.9;    -4.4;  19.988;   999.2;    20.3
23.02.2024 00:39:00;   -4.35;    18.2;    -4.1;    -4.3;  19.987;   999.2;    20.1
23.02.2024 00:40:00;   -4.35;    18.2;    -4.1;    -4.3;  19.988;   999.2;    21.4
23.02.2024 00:41:00;   -4.33;    18.2;    -4.1;    -4.3;  19.988;   999.2;    21.4
23.02.2024 00:42:00;   -4.35;    18.2;    -4.1;    -4.3;  19.987;   999.2;    20.6
23.02.2024 00:43:00;   -4.38;    18.2;    -4.1;    -4.4;  19.987;   999.2;    21.8
23.02.2024 00:44:00;   -4.34;    18.2;    -3.9;    -4.3;  19.987;   999.2;    20.8
23.02.2024 00:45:00;   -4.34;    18.2;    -4.0;    -4.3;  19.988;   999.2;    20.4
23.02.2024 00:46:00;   -4.35;    18.2;    -4.1;    -4.3;  19.988;   999.3;    20.3
23.02.2024 00:47:00;   -4.36;    18.2;    -4.1;    -4.3;  19.988;   999.3;    20.7
23.02.2024 00:48:00;   -4.34;    18.2;    -4.0;    -4.3;  19.988;   999.3;    21.4
23.02.2024 00:49:00;   -4.32;    18.2;    -4.0;    -4.3;  19.988;   999.3;    20.6
23.02.2024 00:50:00;   -4.34;    18.2;    -4.1;    -4.3;  19.988;   999.3;    20.6
23.02.2024 00:51:00;   -4.30;    18.2;    -3.9;    -4.3;  19.988;   999.3;    20.3
23.02.2024 00:52:00;   -4.36;    18.2;    -4.0;    -4.3;  19.988;   999.3;    20.5
23.02.2024 00:53:00;   -4.42;    18.2;    -4.2;    -4.4;  19.988;   999.3;    21.8
23.02.2024 00:54:00;   -4.47;    18.2;    -4.2;    -4.4;  19.988;   999.3;    21.2
23.02.2024 00:55:00;   -4.57;    18.2;    -4.4;    -4.5;  19.988;   999.3;    21.9
23.02.2024 00:56:00;   -4.66;    18.3;    -4.4;    -4.7;  19.987;   999.3;    21.2
23.02.2024 00:57:00;   -4.75;    18.2;    -4.6;    -4.8;  19.988;   999.3;    20.7
23.02.2024 00:58:00;   -4.78;    18.2;    -4.6;    -4.8;  19.988;   999.3;    21.3
23.02.2024 00:59:00;   -4.75;    18.2;    -4.5;    -4.8;  19.988;   999.3;    20.8
23.02.2024 01:00:00;   -4.77;    18.2;    -4.6;    -4.8;  19.988;   999.3;    20.5
23.02.2024 01:01:00;   -4.72;    18.2;    -4.5;    -4.7;  19.988;   999.3;    20.8
23.02.2024 01:02:00;   -4.70;    18.2;    -4.6;    -4.7;  19.988;   999.3;    21.5
23.02.2024 01:03:00;   -4.67;    18.2;    -4.4;    -4.7;  19.987;   999.3;    20.7
23.02.2024 01:04:00;   -4.62;    18.2;    -4.4;    -4.6;  19.988;   999.3;    20.5
23.02.2024 01:05:00;   -4.61;    18.2;    -4.4;    -4.6;  19.987;   999.2;    20.4
23.02.2024 01:06:00;   -4.64;    18.2;    -4.5;    -4.7;  19.988;   999.3;    21.8
23.02.2024 01:07:00;   -4.70;    18.2;    -4.5;    -4.7;  19.988;   999.3;    20.9
23.02.2024 01:08:00;   -4.76;    18.2;    -4.6;    -4.8;  19.988;   999.3;    21.8
23.02.2024 01:09:00;   -4.80;    18.2;    -4.6;    -4.8;  19.987;   999.3;    21.1
23.02.2024 01:10:00;   -4.82;    18.2;    -4.7;    -4.8;  19.988;   999.3;    21.0
23.02.2024 01:11:00;   -4.83;    18.2;    -4.7;    -4.9;  19.988;   999.3;    21.9
23.02.2024 01:12:00;   -4.91;    18.2;    -4.8;    -4.9;  19.988;   999.3;    20.7
23.02.2024 01:13:00;   -4.95;    18.2;    -4.7;    -5.0;  19.987;   999.3;    20.2
23.02.2024 01:14:00;   -4.99;    18.2;    -4.8;    -5.0;  19.988;   999.3;    20.3
23.02.2024 01:15:00;   -5.14;    18.2;    -5.1;    -5.1;  19.988;   999.3;    21.2
23.02.2024 01:16:00;   -5.16;    18.2;    -5.1;    -5.2;  19.988;   999.3;    20.8
23.02.2024 01:17:00;   -5.25;    18.2;    -5.1;    -5.3;  19.988;   999.3;    20.5
23.02.2024 01:18:00;   -5.33;    18.3;    -5.2;    -5.3;  19.988;   999.3;    21.8
23.02.2024 01:19:00;   -5.34;    18.2;    -5.1;    -5.3;  19.987;   999.3;    21.0
23.02.2024 01:20:00;   -5.30;    18.3;    -5.0;    -5.3;  19.988;   999.3;    20.8
23.02.2024 01:21:00;   -5.14;    18.3;    -4.8;    -5.2;  19.988;   999.3;    20.6
23.02.2024 01:22:00;   -5.02;    18.2;    -4.7;    -5.0;  19.988;   999.3;    20.5
23.02.2024 01:23:00;   -4.86;    18.2;    -4.5;    -4.9;  19.988;   999.3;    20.1
23.02.2024 01:24:00;   -4.69;    18.2;    -4.4;    -4.7;  19.988;   999.3;    20.4
23.02.2024 01:25:00;   -4.55;    18.2;    -4.4;    -4.5;  19.988;   999.3;    20.4
23.02.2024 01:26:00;   -4.46;    18.3;    -4.3;    -4.4;  19.988;   999.3;    20.4
23.02.2024 01:27:00;   -4.43;    18.2;    -4.3;    -4.4;  19.988;   999.3;    20.7
23.02.2024 01:28:00;   -4.44;    18.2;    -4.3;    -4.4;  19.988;   999.3;    20.6
23.02.2024 01:29:00;   -4.45;    18.2;    -4.3;    -4.4;  19.988;   999.3;    20.8
23.02.2024 01:30:00;   -4.46;    18.2;    -4.3;    -4.4;  19.988;   999.3;    22.2
23.02.2024 01:31:00;   -4.48;    18.2;    -4.3;    -4.4;  19.987;   999.3;    21.4
23.02.2024 01:32:00;   -4.47;    18.2;    -4.4;    -4.4;  19.988;   999.3;    21.1
23.02.2024 01:33:00;   -4.45;    18.2;    -4.4;    -4.4;  19.988;   999.3;    20.8
23.02.2024 01:34:00;   -4.60;    18.2;    -4.6;    -4.4;  19.988;   999.3;    20.6
23.02.2024 01:35:00;   -4.81;    18.2;    -4.7;    -4.5;  19.988;   999.3;    21.4
23.02.2024 01:36:00;   -4.91;    18.2;    -4.7;    -4.5;  19.988;   999.3;    22.0
23.02.2024 01:37:00;   -4.94;    18.2;    -4.7;    -4.5;  19.988;   999.3;    21.2
23.02.2024 01:38:00;   -4.80;    18.2;    -4.6;    -4.5;  19.988;   999.3;    20.8
23.02.2024 01:39:00;   -4.66;    18.2;    -4.5;    -4.4;  19.988;   999.3;    21.0
23.02.2024 01:40:00;   -4.56;    18.2;    -4.5;    -4.4;  19.988;   999.3;    21.8
23.02.2024 01:41:00;   -4.47;    18.2;    -4.6;    -4.3;  19.988;   999.3;    20.8
23.02.2024 01:42:00;   -4.42;    18.2;    -4.9;    -4.3;  19.988;   999.3;    20.4
23.02.2024 01:43:00;   -4.35;    18.2;    -4.9;    -4.4;  19.988;   999.3;    20.4
23.02.2024 01:44:00;   -4.45;    18.2;    -5.5;    -4.5;  19.988;   999.3;    20.3
23.02.2024 01:45:00;   -4.66;    18.2;    -5.9;    -4.8;  19.988;   999.3;    20.4
23.02.2024 01:46:00;   -5.00;    18.2;    -6.5;    -5.1;  19.988;   999.3;    20.6
23.02.2024 01:47:00;   -5.29;    18.2;    -6.3;    -5.4;  19.988;   999.3;    20.5
23.02.2024 01:48:00;   -5.49;    18.2;    -6.2;    -5.5;  19.988;   999.3;    20.7
23.02.2024 01:49:00;   -5.44;    18.2;    -5.9;    -5.4;  19.988;   999.3;    20.8
23.02.2024 01:50:00;   -5.34;    18.2;    -5.7;    -5.3;  19.988;   999.3;    20.7
23.02.2024 01:51:00;   -5.26;    18.2;    -5.7;    -5.2;  19.988;   999.3;    21.0
23.02.2024 01:52:00;   -5.18;    18.2;    -6.1;    -5.2;  19.988;   999.3;    21.0
23.02.2024 01:53:00;   -5.30;    18.2;    -7.0;    -5.2;  19.988;   999.3;    20.9
23.02.2024 01:54:00;   -5.48;    18.2;    -7.5;    -5.4;  19.988;   999.3;    21.1
23.02.2024 01:55:00;   -5.57;    18.2;    -7.2;    -5.4;  19.988;   999.3;    21.0
23.02.2024 01:56:00;   -5.74;    18.2;    -6.8;    -5.5;  19.988;   999.3;    21.0
23.02.2024 01:57:00;   -5.83;    18.2;    -6.6;    -5.7;  19.988;   999.3;    21.1
23.02.2024 01:58:00;   -5.89;    18.2;    -6.3;    -5.8;  19.988;   999.3;    21.0
23.02.2024 01:59:00;   -5.92;    18.2;    -6.2;    -5.9;  19.988;   999.3;    21.1
23.02.2024 02:00:00;   -5.85;    18.2;    -6.0;    -5.8;  19.988;   999.3;    21.1
23.02.2024 02:01:00;   -5.79;    18.2;    -5.8;    -5.7;  19.988;   999.3;    21.0
23.02.2024 02:02:00;   -5.81;    18.2;    -6.0;    -5.7;  19.988;   999.3;    21.2
23.02.2024 02:03:00;   -5.85;    18.2;    -6.0;    -5.8;  19.988;   999.3;    21.0
23.02.2024 02:04:00;   -5.86;    18.2;    -6.0;    -5.8;  19.988;   999.3;    21.0
23.02.2024 02:05:00;   -5.77;    18.2;    -5.8;    -5.7;  19.988;   999.3;    21.2
23.02.2024 02:06:00;   -5.72;    18.2;    -5.8;    -5.6;  19.988;   999.3;    21.0
23.02.2024 02:07:00;   -5.77;    18.2;    -5.9;    -5.6;  19.988;   999.3;    21.5
23.02.2024 02:08:00;   -5.88;    18.2;    -6.1;    -5.7;  19.988;   999.3;    22.5
23.02.2024 02:09:00;   -5.97;    18.2;    -6.2;    -5.7;  19.988;   999.3;    21.1
23.02.2024 02:10:00;   -5.98;    18.2;    -6.2;    -5.7;  19.988;   999.3;    20.9
23.02.2024 02:11:00;   -5.91;    18.2;    -5.9;    -5.5;  19.988;   999.3;    20.6
23.02.2024 02:12:00;   -5.84;    18.2;    -5.8;    -5.4;  19.988;   999.3;    20.5
23.02.2024 02:13:00;   -5.75;    18.2;    -5.8;    -5.4;  19.988;   999.3;    20.6
23.02.2024 02:14:00;   -5.69;    18.2;    -5.8;    -5.4;  19.988;   999.3;    20.5
23.02.2024 02:15:00;   -5.63;    18.2;    -5.7;    -5.4;  19.988;   999.3;    20.5
23.02.2024 02:16:00;   -5.62;    18.2;    -5.6;    -5.4;  19.988;   999.3;    20.9
23.02.2024 02:17:00;   -5.60;    18.2;    -5.5;    -5.4;  19.988;   999.3;    20.7
23.02.2024 02:18:00;   -5.54;    18.2;    -5.4;    -5.4;  19.988;   999.3;    20.7
23.02.2024 02:19:00;   -5.45;    18.2;    -5.3;    -5.3;  19.988;   999.3;    20.9
23.02.2024 02:20:00;   -5.30;    18.2;    -5.0;    -5.2;  19.988;   999.3;    20.7
23.02.2024 02:21:00;   -5.23;    18.2;    -5.0;    -5.1;  19.988;   999.3;    21.0
23.02.2024 02:22:00;   -5.13;    18.2;    -4.8;    -5.1;  19.988;   999.3;    20.8
23.02.2024 02:23:00;   -5.06;    18.2;    -4.8;    -5.0;  19.988;   999.3;    20.8
23.02.2024 02:24:00;   -5.03;    18.2;    -4.7;    -4.9;  19.988;   999.3;    21.1
23.02.2024 02:25:00;   -5.02;    18.2;    -4.7;    -4.9;  19.988;   999.3;    21.0
23.02.2024 02:26:00;   -5.02;    18.2;    -4.6;    -4.9;  19.988;   999.3;    21.6
23.02.2024 02:27:00;   -5.00;    18.2;    -4.6;    -4.9;  19.988;   999.3;    21.4
23.02.2024 02:28:00;   -5.04;    18.2;    -4.7;    -5.0;  19.988;   999.3;    21.2
23.02.2024 02:29:00;   -5.08;    18.2;    -4.7;    -5.0;  19.988;   999.3;    22.0
23.02.2024 02:30:00;   -5.17;    18.2;    -4.7;    -5.1;  19.988;   999.3;    21.2
23.02.2024 02:31:00;   -5.26;    18.2;    -4.7;    -5.2;  19.988;   999.3;    20.6
23.02.2024 02:32:00;   -5.24;    18.2;    -4.7;    -5.2;  19.988;   999.3;    21.9
23.02.2024 02:33:00;   -5.13;    18.2;    -4.6;    -5.1;  19.988;   999.3;    21.0
23.02.2024 02:34:00;   -5.01;    18.2;    -4.5;    -5.0;  19.988;   999.3;    20.7
23.02.2024 02:35:00;   -5.05;    18.2;    -4.7;    -5.0;  19.988;   999.3;    22.0
23.02.2024 02:36:00;   -5.21;    18.2;    -5.1;    -5.1;  19.988;   999.3;    21.1
23.02.2024 02:37:00;   -5.54;    18.2;    -5.8;    -5.4;  19.988;   999.3;    20.5
23.02.2024 02:38:00;   -5.82;    18.2;    -6.0;    -5.6;  19.988;   999.3;    21.1
